"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"ITHAKI WARRIOR",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-23 22:54:00","19h 43m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,241580000,9765366,16.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"POLEMBROS SHIPPING LTD",crew@polembros.gr,,GREECE,"POLEMBROS SHIPPING LTD",crew@polembros.gr,,GREECE,,,,,"POLEMBROS SHIPPING LTD",crew@polembros.gr,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"WAIGAOQIAO SHIPBUILDING",biz@chinasws.com,SHANGHAI,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,159962,,,-
VELES,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-23 21:31:00","4d 3h 9m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273337270,9299173,6.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,KONTURSPB,,,RUSSIA,KONTURSPB,,,RUSSIA,,,,,KONTURSPB,,,RUSSIA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"CELIK TEKNE SHIPYARD",info@celiktekne.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"CATERPILLAR MOTOREN",,,GERMANY,7087,,,-
"RIDGEBURY GALILEO",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-23 21:27:00","1d 15h 3m","KLAIPEDA ANCH",LT,,,,,-,,,-,,Laden,"Not in Transit",,636016406,9327449,11.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"HAFNIA MR POOL",,,DENMARK,"RIDGEBURY TANKERS",info@ridgeburytankers.com,,U.S.A.,"CAPITAL PRODUCT PARTNERS LP CPP",,,GREECE,"SYNERGY MARITIME PVT LTD",mail@synergyship.com,,INDIA,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,BMZ,,BRYANSK,RUSSIA,47872,,,-
ASTORIA,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-23 20:59:00","2d 8h 13m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273453790,9166314,7.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRINITY SHIPPING LLC",,,RUSSIA,"TRINITY SHIPPING LLC",,,RUSSIA,,,,,"TRINITY SHIPPING LLC",,,RUSSIA,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,12712,,,-
PETROGARUDA,DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-23 20:54:00","1d 5h 18m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,525107012,9248837,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"PT BUANA LINTAS LAUTAN TBK BULL",,,INDONESIA,"PT BUANA LINTAS LAUTAN TBK BULL",,,INDONESIA,,,,,"BERNHARD SCHULTE SINGAPORE",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",115000,,,-
ODIN,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-23 20:07:00","11d 14h 15m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273426280,9151890,7.2,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,KONTURSPB,,,RUSSIA,KONTURSPB,,,RUSSIA,,,,,KONTURSPB,,,RUSSIA,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"QIUXIN SHIPYARD",business@qiuxin.com.cn,SHANGHAI,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"WARTSILA NETHERLANDS",,,NETHERLANDS,8269,,,-
TAURUS,DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-01-23 19:51:00","1d 23h 14m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273350980,9038969,7.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"LOLAND VERFT",,"LEIRVIK I SOGN",NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"KRUPP MAK",,,GERMANY,10908,,,-
"LADY LEILA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-23 17:19:00","1d 3h 13m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273340060,9683740,4.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MTGROUP CJSC",,,RUSSIA,"ALFALEASING LLC",,MOSCOW,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,6999,,,-
STENHEIM,DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-01-23 16:56:00",22m,,,,,,,-,,,-,,"Partially Laden","In Transit",,236202000,9261114,6.5,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"BROSTROM AB",operations@brostrom.com,,SWEDEN,"STENERSEN AS REDERIET",,,NORWAY,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"JIANGNAN SHIPYARD GROUP",jninfo@jnshipyard.com.cn,SHANGHAI,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"WARTSILA FINLAND",,HELSINKI,FINLAND,16614,,,-
"HARALD MAERSK",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-01-23 15:24:00",19m,,,,,,,-,,,-,,Laden,"In Transit",,219279000,9389502,9.7,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HANDYTANKERS KS",cph.ops@handytankers.com,,DENMARK,"MAERSK TANKERS SINGAPORE PTE LTD",,SINGAPORE,SINGAPORE,,,,,"SYNERGY DENMARK AS",,,DENMARK,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",38004,,,-
"KRITI LEGEND",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-01-23 15:20:00","1d 2h 59m",QINGDAO,CN,CNQDG,,,,-,,,-,,Laden,"Not in Transit",,636019634,9398266,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,,,,,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"TSUNEISHI TADOTSU FACTORY",info@ts.tsuneishi.co.jp,TADOTSU,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,MITSUI,,,JAPAN,107518,,,-
"CHEMTRANS MARS",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-01-23 14:53:00","8h 28m","KORFEZ ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636093059,9315769,10.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"CHEMIKALIEN SEETRANSPORT & CO",office@cstshipping.com,,GERMANY,"CHEMIKALIEN SEETRANSPORT & CO",office@cstshipping.com,,GERMANY,"CAPITAL PRODUCT PARTNERS LP CPP",,,GREECE,"CHEMIKALIEN SEETRANSPORT & CO",office@cstshipping.com,,GERMANY,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,HYUNDAI,,,"SOUTH KOREA",37651,,,-
"OLYMPIYSKY PROSPECT",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-23 14:26:00","1d 8h 52m","DW ANCHORAGE",DE,,,,,-,,,-,,Laden,"Not in Transit",,636014353,9511387,14.2,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113905,,,-
"MINERVA OLYMPIA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-23 14:01:00","17h 29m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241614000,9787194,13.7,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"SASEBO HEAVY INDUSTRIES",shipship.business@ssk-sasebo.co.jp,SASEBO,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,114780,,,-
"HARALD MAERSK",DEPARTURE,Port,SVETLY,RU,RUSTY,"2022-01-23 13:59:00","14d 4h 38m","GOTEBORG ANCH",SE,,,,,-,,,-,,Laden,"Not in Transit",,219279000,9389502,9.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HANDYTANKERS KS",cph.ops@handytankers.com,,DENMARK,"MAERSK TANKERS SINGAPORE PTE LTD",,SINGAPORE,SINGAPORE,,,,,"SYNERGY DENMARK AS",,,DENMARK,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"STX SHIPBUILDING BUSAN",,BUSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",38004,,,-
"AEGEAN HARMONY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-23 12:51:00","1d 58m",CONSTANTA,RO,ROCND,,,,-,,,-,,Laden,"Not in Transit",,240633000,9338917,11.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,,,,,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115824,,,-
"NS PRIDE",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-23 11:29:00","1d 4h 14m",AUGUSTA,IT,ITAUG,,,,-,,,-,,Laden,"Not in Transit",,636012896,9322956,10.0,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"CLEARLAKE SHIPPING LTD",,,SWITZERLAND,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SHINASB YARD",sas@isis.co.kr,TONGYOUNG,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,40119,,,-
EXCELLO,DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-01-23 10:34:00",21m,,,,,,,-,,,-,,Laden,"In Transit",,266273000,9308558,9.2,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NAVIX MARITIME CHARTERING AB",chartering@navix.se,,SWEDEN,"NILSSON R",,,SWEDEN,,,,,,,,,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"EDWARD SHIPYARD",czghsesc@isdnnet.sta.net.cn,SHANGHAI,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"WARTSILA FINLAND",,HELSINKI,FINLAND,19999,,,-
"ROSTOV VELIKIY",DEPARTURE,Port,MAKHACHKALA,RU,RUMCX,"2022-01-23 10:24:00","1d 1h 26m",,,,,,,-,,,-,,Laden,"In Transit",,273445330,9289001,3.7,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ASTRONAUT SHIPPING CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
EXCELLO,DEPARTURE,Port,SVETLY,RU,RUSTY,"2022-01-23 09:18:00","4d 21h 20m",KIEL,DE,DEKEL,,,,-,,,-,,Laden,"Not in Transit",,266273000,9308558,9.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NAVIX MARITIME CHARTERING AB",chartering@navix.se,,SWEDEN,"NILSSON R",,,SWEDEN,,,,,,,,,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"EDWARD SHIPYARD",czghsesc@isdnnet.sta.net.cn,SHANGHAI,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"WARTSILA FINLAND",,HELSINKI,FINLAND,19999,,,-
"SUNNY LION",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-23 04:29:00","1d 15h 39m","PORTLAND UK ANCH",GB,,,,,-,,,-,,Laden,"Not in Transit",,538009651,9326873,13.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",PANAMAX/LR1,"HAFNIA POOLS PTE LTD",,SINGAPORE,SINGAPORE,"MSEA TANKERS LLC",,,CYPRUS,"SKAGERACK INVEST LTD",,,BERMUDA,"THOME SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,,,,,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,BRODOSPLIT,uprava@brodosplit.hr,SPLIT,CROATIA,74998,,,-
"AVRORA REGUL",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2022-01-23 04:28:00","14h 2m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273433680,9300350,2.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"CE BERMUDA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-23 04:08:00","19h 35m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,538008331,9411226,12.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"CENTROFIN MANAGEMENT INC",centrofin@centrofin.gr,,GREECE,"MARINE TRUST LTD",,,GREECE,,,,,"MARINE TRUST LTD",,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI SAMHO MOKPO SHIPYARD",,MOKPO,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",158143,,,-
"FRONT LYNX",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-23 00:57:00","1d 12h 19m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538006769,9726592,14.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"FRONTLINE LTD",,,NORWAY,"FRONTLINE LTD",,,NORWAY,,,,,"SEATEAM MANAGEMENT PTE LTD",singapore@seateam.com,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"COSCO SHIPPING HEAVY INDUSTRY ZHOUSHAN",biz@coscoshipyard.com,ZHOUSHAN,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,109900,,,-
"VOGE DIGNITY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-23 00:33:00","14h 42m","CONSTANTA ANCH",RO,,,,,-,,,-,,Laden,"Not in Transit",,636091700,9420851,10.9,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"H VOGEMANN GMBH",,,GERMANY,,,,,"COLUMBIA SHIPMANAGEMENT DEUTSCHLAND",csm@csmd.com,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,38335,,,-
ARISTOFANIS,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-01-23 00:31:00","17h 8m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538008714,9867621,13.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SIGNAL MARITIME",,,GREECE,"CAPITAL PRODUCT PARTNERS LP CPP",,,GREECE,,,,,"CAPITAL SHIP MANAGEMENT CORP",,,GREECE,,,,,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,114000,,,-
WAIKIKI,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-01-22 23:10:00","1d 12h 5m","NEMRUT ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,249857000,9776755,14.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"CARDIFF MARINE INC",technical@cardiff.gr,,GREECE,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",112829,,,-
"MEKHANIK PANTELEEV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-22 22:42:00",53m,,,,,,,-,,,-,,Laden,"In Transit",,273353720,9598385,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5519,,,-
"NIMBUS SPB",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-01-22 22:33:00","6d 13h 2m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273350170,8821761,6.1,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SIRIUS REDERI AB",,,SWEDEN,"JOINT STOCK CO LUKOIL",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"IHC OFFSHORE & MARINE",,"KRIMPEN AAN DEN IJSSEL",NETHERLANDS,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"BERGEN GROUP BMV",post@bergengroup.no,BERGEN,NORWAY,7070,,,-
KUPAVA,DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-22 21:36:00","2d 8h 2m",CONSTANTA,RO,ROCND,,,,-,,,-,,Laden,"Not in Transit",,273380170,9749154,3.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PRIME SHIPPING CORP",,,VIETNAM,"MIDDLE VOLGA SHIPPING CO",,,RUSSIA,,,,,"MIDDLE VOLGA SHIPPING CO",,,RUSSIA,"UK P & I CLUB",,LONDON,U.K.,"JIANGSU DAJIN HEAVY INDUSTRY",,JIANGSU,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"WARTSILA FINLAND",,HELSINKI,FINLAND,6610,,,-
"RN POLARIS",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-01-22 20:05:00","8h 16m","NAKHODKA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273352560,9327334,6.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"MOLLER A P",,,DENMARK,,,,,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"TUZLA SHIPBUILDING INDUSTRY",tuzlagemi@tuzlagemi.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"CATERPILLAR MOTOREN",,,GERMANY,6843,,,-
"BALTIC MONARCH",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-01-22 19:43:00","1d 10h 19m","MUUGA ANCH",EE,,,,,-,,,-,,Laden,"Not in Transit",,212240000,9314818,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"INTERORIENT NAVIGATION CO LTD INC",,,CYPRUS,,,,,"INTERORIENT MARINE SERVICES",,,CYPRUS,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",37311,,,-
"MEKHANIK ANTONOV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-01-22 18:42:00","1h 24m",,,,,,,-,,,-,,Laden,"In Transit",,273351320,9598359,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5536,,,-
