"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"SAKURA PRINCESS",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-28 13:03:00","18h 1m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636015526,9358541,12.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"SUMITOMO HEAVY INDUSTRIES",tky_yamanouchi@shi.co.jp,YOKOSUKA,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,MITSUI,,,JAPAN,105365,,,-
"NIKOLAY SHALAVIN",DEPARTURE,Port,VANINO,RU,RUVNN,"2021-12-28 12:17:00","1d 4h 3m",VANINO,RU,RUVNN,,,,-,,,-,,Laden,"Not in Transit",,273359970,9217321,6.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"ODESSA TANKER CO",trbug@transbunker.com,,UKRAINE,"ODESSA TANKER CO",trbug@transbunker.com,,UKRAINE,,,,,,,,,"VSK INSURANCE GROUP",,MOSCOW,RUSSIA,"CELIK TEKNE SHIPYARD",info@celiktekne.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,5500,,,-
"KORD ATLANTIC",DEPARTURE,Port,SEVERODVINSK,RU,RUSEW,"2021-12-28 11:34:00","1d 23h 6m","MURMANSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273454890,9299161,6.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"KORDBUNKER CO LTD",,,RUSSIA,"KORD CO LTD",,,RUSSIA,,,,,"KORD CO LTD",,,RUSSIA,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"CELIK TEKNE SHIPYARD",info@celiktekne.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"CATERPILLAR MOTOREN",,,GERMANY,6733,,,-
SEATROUT,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-28 10:08:00","1d 16h 54m","ROSTOCK ANCH",DE,,,,,-,,,-,,Laden,"Not in Transit",,211881000,9352303,9.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,40600,,,-
"MINERVA NOUNOU",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-28 09:50:00","2d 11h 9m","NEW ORLEANS",US,USMSY,,,,-,,,-,,Laden,"Not in Transit",,248884000,9309423,13.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",114850,,,-
"AEGEAN VISION",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-28 08:24:00","1d 35m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241493000,9645437,15.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,,,,,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",158888,,,-
"PAVEL CHERNYSH",DEPARTURE,Port,DE-KASTRI,RU,RUDKA,"2021-12-28 07:56:00","2h 12m",DE-KASTRI,RU,RUDKA,,,,-,,,-,,"Partially Laden","Not in Transit",,212500000,9301380,9.0,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,101978,,,-
"SOUTHERN LEADER",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2021-12-28 06:15:00","1d 4h 20m","YANTAI ANCH",CN,,,,,-,,,-,,Laden,"Not in Transit",,356178000,9783930,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"N2 TANKERS",,,NETHERLANDS,"NISSEN KAIUN KK",,TOKYO,JAPAN,,,,,"SYNERGY MARITIME PVT LTD",mail@synergyship.com,,INDIA,,,,,"TSUNEISHI SHIPBUILDING",info@ts.tsuneishi.co.jp,FUKUYAMA,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"MITSUI TAMANO ENGINEERING & SHIPBUILDING",,TAMANO,JAPAN,108560,,,-
"BELUGA PACIFIC",DEPARTURE,"Offshore Terminal","MARSHAL VASILEVSKIY",RU,,"2021-12-28 05:27:00",11m,,,,,,,-,,,-,,Laden,"In Transit",,563037300,9808467,6.9,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PCL TANKERS PTE LTD",tanker@pacificcarriers.com.sg,SINGAPORE,SINGAPORE,"BELUGA SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,"PACC TANKER MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"STANDARD P & I CLUB",,LONDON,U.K.,"PAXOCEAN ENGINEERING ZHOUSHAN",,ZHOUSHAN,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,17988,,,-
"BLUE POWER",DEPARTURE,Port,VANINO,RU,RUVNN,"2021-12-28 04:57:00","3d 4h 59m",ULSAN,KR,KRUSN,,,,-,,,-,,Laden,"Not in Transit",,636017406,9268112,11.6,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"ESTORIL NAVIGATION LTD",estoril@otenet.gr,,GREECE,"ESTORIL NAVIGATION LTD",estoril@otenet.gr,,GREECE,,,,,"ESTORIL NAVIGATION LTD",estoril@otenet.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"TSUNEISHI TADOTSU FACTORY",info@ts.tsuneishi.co.jp,TADOTSU,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,MITSUI,,,JAPAN,106360,,,-
"LOMONOSOV PROSPECT",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-28 02:18:00","1d 10h 16m",ROTTERDAM,NL,NLRTM,,,,-,,,-,,Laden,"Not in Transit",,636018688,9826732,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,,,,,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113226,,,-
"VF TANKER 17",DEPARTURE,Port,AZOV,RU,RUAZO,"2021-12-28 02:04:00",51m,,,,,,,-,,,-,,"Partially Laden","In Transit",,273355680,9645061,3.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7013,,,-
"RN TUAPSE",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2021-12-28 01:41:00","1d 6h 4m","KAVKAZ ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273329070,9599353,4.6,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"SVL MARINE TRANSIT SERVICES LLC",,,RUSSIA,,,,,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,7102,,,-
"CSK VANGUARD",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2021-12-27 22:50:00","1d 5h 5m",QINGDAO,CN,CNQDG,,,,-,,,-,,Laden,"Not in Transit",,563003300,9728423,13.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,UNIPEC,,,CHINA,"TAI CHONG CHEANG STEAMSHIP CO HK",,,"HONG KONG (CHINA)",,,,,"TAI CHONG CHEANG STEAMSHIP CO HK",,,"HONG KONG (CHINA)","ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"NAMURA SHIPBUILDING",Administration_Dept@namura.co.jp,IMARI,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,MITSUI,,,JAPAN,114667,,,-
"FAIRCHEM CONQUEST",DEPARTURE,Port,TAMAN,RU,RUTAM,"2021-12-27 22:13:00","14h 13m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,352730000,9798648,10.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"FAIRFIELD CHEMICAL CARRIERS",fcc@fairfieldchemical.com,,BELGIUM,"FUKUYO KISEN CO LTD",,,JAPAN,,,,,"SYNERGY NAVIS MARINE PVT LTD",,,INDIA,,,,,"ASAKAWA SHIPBUILDING",info@asazo.com,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MAKITA,,AICHI,JAPAN,21176,,,-
"FOS PICASSO",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-27 21:25:00","12h 47m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,248900000,9379624,13.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",AFRAMAX/LR2,"LITASCO GENEVA",,,SWITZERLAND,"LATSCO LONDON LTD",shipping@latsco.com,,U.K.,,,,,"MARLA TANKERS SHIPMANAGMENT INC",,,"MARSHALL ISLANDS","UK P & I CLUB",,LONDON,U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115760,,,-
ASTANA,DEPARTURE,"Offshore Terminal","YURI KORCHAGIN",RU,,"2021-12-27 18:54:00","9h 7m","SANGACHAL ANCH",AZ,,,,,-,,,-,,Laden,"Not in Transit",,436000393,9323091,6.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VYBORG SHIPYARD",mail@vyborgshipyard.ru,VYBORG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,12368,,,-
"CB CARIBIC",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-27 17:26:00","1d 3h 37m",BORDEAUX,FR,FRBOD,,,,-,,,-,,Laden,"Not in Transit",,255806264,9851713,10.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"BUTTNER CARL GMBH & CO KG",,,GERMANY,,,,,"CARL BUTTNER SHIPMANAGEMENT GMBH",mail@carlbuettner.de,,GERMANY,,,,,"JIANGSU HANTONG SHIP HEAVY INDUSTRY",,TONGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,37822,,,-
MATILDA,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-27 16:09:00","10h 50m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,249747000,9407457,13.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"NEW TIMES SHIPBUILDING",business@ntship.com.cn,JINGJIANG,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",112935,,,-
"AVRORA POLARIS",DEPARTURE,Port,AZOV,RU,RUAZO,"2021-12-27 15:51:00",49m,,,,,,,-,,,-,,Laden,"In Transit",,273433790,9340881,3.6,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"LLC AVRORASHIPPING",,ROSTOV,RUSSIA,"LLC AVRORASHIPPING",,ROSTOV,RUSSIA,,,,,"LLC AVRORASHIPPING",,ROSTOV,RUSSIA,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
ACAMAR,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2021-12-27 15:41:00","3d 22h 56m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,226019000,9587817,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO POOL",,,MONACO,"SOCIETE DARMEMENT ET DE TRANSPORT SOCATRA",,,FRANCE,"DEUTSCHE BANK AG",,,GERMANY,"SOCIETE DARMEMENT ET DE TRANSPORT SOCATRA",,,FRANCE,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,HYUNDAI,,,"SOUTH KOREA",37583,,,-
"NAVIGER 2",DEPARTURE,Port,TAGANROG,RU,RUTAG,"2021-12-27 15:33:00","1d 2h 43m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273275000,8230845,4.4,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,YARBUNKER,,YAROSLAVL,RUSSIA,MORCHARTERING,morchartering@gmail.com,ST.PETERSBURG,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VOLGOGRAD SHIPBUILDING",vsp@vlink.ru,VOLGOGRAD,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"SKL MOTOREN",,,GERMANY,6564,,,-
"VALENTIN GRUZDEV",DEPARTURE,Port,AZOV,RU,RUAZO,"2021-12-27 14:54:00",52m,,,,,,,-,,,-,,Laden,"In Transit",,273331580,9683714,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MOSCOW RIVER SHIPPING CO",reception@mosrp.ru,,RUSSIA,"GAZTECH LEASING",,,RUSSIA,,,,,,,,,,,,,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7010,,,-
SEACALM,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2021-12-27 13:58:00","1d 8h 22m","AUGUSTA ANCH",IT,,,,,-,,,-,,Laden,"Not in Transit",,538007376,9773753,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,EXXONMOBIL,,,U.S.A.,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,112119,,,-
PUROVSKY,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-27 05:29:00","3d 17h 22m",UST-LUGA,RU,RUULU,,,,-,,,-,,Laden,"Not in Transit",,477150600,9740471,14.3,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",AFRAMAX/LR2,"GOLDEN TANKER HOLDINGS LTD",,,"HONG KONG (CHINA)","GOLDEN TANKER HOLDINGS LTD",,,"HONG KONG (CHINA)",,,,,"ANGLOEASTERN SHIPMANAGEMENT SINGAPORE PTD LED",,SINGAPORE,SINGAPORE,,,,,"BEIHAI SHIPBUILDING HEAVY INDUSTRY",bhrepair@public.qd.sd.cn,QINGDAO,CHINA,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"DALIAN MARINE DIESEL",,DALIAN,CHINA,109980,,,-
"STAVANGER FALCON",DEPARTURE,"Offshore Terminal","MARSHAL VASILEVSKIY",RU,,"2021-12-27 02:42:00",10m,,,,,,,-,,,-,,Laden,"In Transit",,352179000,9413004,12.2,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TEEKAY CHARTERING LTD",,,CANADA,"DSD SHIPPING AS ",mail@dsdshipping.no,,NORWAY,,,,,"WALLEM GMBH & COKG",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SUMITOMO HEAVY INDUSTRIES",tky_yamanouchi@shi.co.jp,YOKOSUKA,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,MITSUI,,,JAPAN,105419,,,-
"PAVEL YUDIN",DEPARTURE,Port,AZOV,RU,RUAZO,"2021-12-27 01:42:00",48m,,,,,,,-,,,-,,Laden,"In Transit",,273353260,9612911,3.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MOSCOW RIVER SHIPPING CO",reception@mosrp.ru,,RUSSIA,"GAZTECH LEASING",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"NOBEL SHIPYARD",market.nobel@mail.ru,RYBINSK,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6613,,,-
"VF TANKER 21",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2021-12-27 00:27:00","2d 22h 8m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273359390,9645102,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7029,,,-
"STENA ARCTICA",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-26 23:32:00","1d 10h 7m","BUTINGE ANCH",LT,,,,,-,,,-,,Laden,"Not in Transit",,257861000,9305556,14.2,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"NESTE CORP",,,FINLAND,"NESTE CORP",,,FINLAND,,,,,"OSM SHIP MANAGEMENT AS",,,NORWAY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",117099,,,-
"PAVEL YUDIN",DEPARTURE,Port,ROSTOV-ON-DON,RU,RUROV,"2021-12-26 23:31:00","2d 8h 57m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273353260,9612911,3.9,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MOSCOW RIVER SHIPPING CO",reception@mosrp.ru,,RUSSIA,"GAZTECH LEASING",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"NOBEL SHIPYARD",market.nobel@mail.ru,RYBINSK,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,6613,,,-
"VF TANKER 15",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2021-12-26 22:46:00","1d 18h 35m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273353180,9645047,4.3,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"OKA SHIPYARD",oka@sandy.ru,NAVASHINO,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7026,,,-
SEAMERIT,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2021-12-26 21:40:00","1d 16h 48m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,215263000,9247481,10.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",39441,,,-
"SAMUEL PROSPECT",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2021-12-26 21:35:00","1d 9h 28m","ROTTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,636019055,9843572,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SHELL INTERNATIONAL TRADING & SHIPPING CO",,,U.K.,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,,,,,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113095,,,-
