"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"BALT FLOT 17",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-06 11:41:00","1d 11h 38m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273393650,9829071,4.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"BF TANKER LLC",info@bftanker.com,,RUSSIA,"STATE TRANSPORT LEASING COMPANY PJSC",,,RUSSIA,,,,,"INOK NV",,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7899,,,-
"RN POLARIS",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-02-06 10:16:00","11h 23m",SLAVYANKA,RU,RUSKA,,,,-,,,-,,"Partially Laden","Not in Transit",,273352560,9327334,6.1,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"MOLLER A P",,,DENMARK,,,,,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"TUZLA SHIPBUILDING INDUSTRY",tuzlagemi@tuzlagemi.com.tr,ISTANBUL,TURKEY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"CATERPILLAR MOTOREN",,,GERMANY,6843,,,-
RAMELIA,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-06 09:54:00","1d 1h 9m","GOTEBORG ANCH",SE,,,,,-,,,-,,Laden,"Not in Transit",,265013000,9818280,8.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"FURETANK REDERI AB",furetank@furetank.se,,SWEDEN,"ALVTANK REDERI AB",info@alvtank.se,,SWEDEN,,,,,"ALVTANK REDERI AB",info@alvtank.se,,SWEDEN,,,,,,,,,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,,,,,17994,,,-
"VIKTOR TITOV",DEPARTURE,Port,DE-KASTRI,RU,RUDKA,"2022-02-06 08:27:00","2h 24m","YEOSU ANCH",KR,,,,,-,,,-,,Laden,"Not in Transit",,209595000,9301407,14.3,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EXXON NEFTEGAS LTD",,,BAHAMAS,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",101906,,,-
"HAFNIA ADAMELLO",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-02-06 08:26:00","1d 7h 58m","ICDAS ANCH",TR,,,,,-,,,-,,"Partially Laden","Not in Transit",,565975000,9263203,10.1,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"HAFNIA HANDY POOL",,,DENMARK,"HAFNIA TANKERS MEMBER OF BW GROUP",,,DENMARK,,,,,"DONNELLY TANKER MANAGEMENT LTD",technical@donnellytanker.com.cy,,CYPRUS,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"SAIKI HEAVY INDUSTRIES",,SAIKI,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"AKASAKA DIESELS",,TOKYO,JAPAN,40002,,,-
JEYHUN,DEPARTURE,Port,MAKHACHKALA,RU,RUMCX,"2022-02-06 07:55:00","1d 17h 36m","ALADZHA ANCH",TM,,,,,-,,,-,,Laden,"Not in Transit",,434114600,9592202,4.4,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"TURKMEN MARINE MERCHANT FLEET",,,TURKMENISTAN,"TURKMEN MARINE MERCHANT FLEET",,,TURKMENISTAN,,,,,,,,,,,,,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7103,,,-
"OGINO PARK",DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-02-06 05:52:00","18h 29m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636018066,9725873,10.0,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,"ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,,,,,"ZODIAC MARITIME LIMITED",general@zodiac-maritime.com,,U.K.,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"KITANIHON SHIPBUILDING",info@kitanihonship.com,HACHINOHE,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"AKASAKA DIESELS",,TOKYO,JAPAN,19992,,,-
"BLUE PRIDE",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-02-06 04:57:00","1d 11h 40m",KIIRE,JP,JPKII,,,,-,,,-,,Laden,"Not in Transit",,636017407,9281011,13.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TEEKAY SHIPPING CORP",,,BAHAMAS,"ESTORIL NAVIGATION LTD",estoril@otenet.gr,,GREECE,,,,,"ESTORIL NAVIGATION LTD",estoril@otenet.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115048,,,-
"MEKHANIK EROKHIN",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-06 04:42:00","1h 13m",,,,,,,-,,,-,,Laden,"In Transit",,273357420,9610262,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,,,,,,,,,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5534,,,-
"ISE PRINCESS",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-06 04:29:00","17h 10m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636014278,9411185,13.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"SUMITOMO HEAVY INDUSTRIES",tky_yamanouchi@shi.co.jp,YOKOSUKA,JAPAN,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,MITSUI,,,JAPAN,105361,,,-
"SHANDONG ZIHE",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-02-06 04:24:00","1d 20h 50m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,477669300,9261657,10.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,TRAFIGURA,,,NETHERLANDS,"SHANDONG SHIPPING CORP",,QINGDAO,CHINA,,,,,"ANGLOEASTERN TANKER MANAGEMENT HONG KONG LTD",,,"HONG KONG (CHINA)","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"SHINASB YARD",sas@isis.co.kr,TONGYOUNG,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",40059,,,-
"VIKTOR TITOV",DEPARTURE,Port,DE-KASTRI,RU,RUDKA,"2022-02-06 03:57:00","1d 46m",DE-KASTRI,RU,RUDKA,,,,-,,,-,,Laden,"Not in Transit",,209595000,9301407,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EXXON NEFTEGAS LTD",,,BAHAMAS,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",101906,,,-
"MINERVA CLARA",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-06 03:50:00","1d 9h 28m","SKAGEN ANCH",DK,,,,,-,,,-,,Laden,"Not in Transit",,240480000,9297333,15.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",103232,,,-
MAIA,DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-02-06 02:47:00","21h 52m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273313860,9417050,3.7,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
"NORD OLYMPIA",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-02-06 02:39:00","2d 10h 20m",MIZUSHIMA,JP,JPMIZ,,,,-,,,-,,"Partially Laden","Not in Transit",,372431000,9747132,9.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,TRAFIGURA,,,NETHERLANDS,"ORIX CORPORATION",,,JAPAN,,,,,"NORDEN SYNERGY SHIP MANAGEMENT LTD",,,DENMARK,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"ONOMICHI DOCKYARD",,ONOMICHI,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,49995,,,-
"AGIOS NIKOLAOS IV",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-02-06 01:43:00","1d 14h 6m","DARDANELES WAIT AREA",TR,,,,,-,,,-,,Laden,"Not in Transit",,248480000,9464364,10.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,,,,,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",37557,,,-
"SANAR 2",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-06 01:27:00",56m,,,,,,,-,,,-,,Laden,"In Transit",,273433590,9328663,3.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"YUG RUSI  GOLDEN GRAIN CO LTD",,,RUSSIA,"YUG RUSI  GOLDEN GRAIN CO LTD",,,RUSSIA,,,,,,,,,,,,,"VOLGOGRAD SHIPBUILDING",vsp@vlink.ru,VOLGOGRAD,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,5404,,,-
"NAVIGER 2",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-06 01:24:00",56m,,,,,,,-,,,-,,Laden,"In Transit",,273275000,8230845,4.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,YARBUNKER,,YAROSLAVL,RUSSIA,MORCHARTERING,morchartering@gmail.com,ST.PETERSBURG,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VOLGOGRAD SHIPBUILDING",vsp@vlink.ru,VOLGOGRAD,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"SKL MOTOREN",,,GERMANY,6564,,,-
"SCF IRTYSH",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-06 01:10:00","4d 2h 42m","AMBROSE ANCH",US,,,,,-,,,-,,Laden,"Not in Transit",,636017653,9397535,11.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",49999,,,-
"OTTOMAN EQUITY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-06 00:04:00","1d 7h 53m","ICDAS ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,271002613,9404950,17.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"GUNGEN DENIZCILIK VE TICARET AS",,,TURKEY,"GUNGEN DENIZCILIK VE TICARET AS",,,TURKEY,,,,,"GUNGEN DENIZCILIK VE TICARET AS",,,TURKEY,"UK P & I CLUB",,LONDON,U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",149999,,,-
"MINERVA BALTICA",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-05 23:26:00","4d 7h 43m","TALLINN CITY ANCH",EE,,,,,-,,,-,,Laden,"Not in Transit",,248292000,9728241,14.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,,,,,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,113172,,,-
"AEGEAN NOBILITY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-05 22:48:00","19h 9m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,240657000,9345441,12.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,,,,,"ARCADIA SHIPMANAGEMENT CO LTD",info@arcadiasm.gr,,GREECE,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,115814,,,-
"VF TANKER 4",DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-02-05 22:32:00","2d 21h 2m","TEMRYUK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273354450,9640528,3.4,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,7031,,,-
"GAGARIN PROSPECT",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-05 22:09:00","1d 21h 38m",ROTTERDAM,NL,NLRTM,,,,-,,,-,,Laden,"Not in Transit",,636018682,9826720,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SHELL INTERNATIONAL TRADING & SHIPPING CO",,,U.K.,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,,,,,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113170,,,-
KRONVIKEN,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-05 21:23:00","1d 13h 50m","ROTTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,258692000,9321677,14.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"VITOL SERVICES LTD",lcg@vitol.com,,U.K.,"VIKEN SHIPPING AS",bjn@walco.no,,NORWAY,,,,,"WALLEM GMBH & COKG",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",109999,,,-
"PYXIS LAMDA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-05 21:14:00","2d 31m","BOSPHORUS N ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,249852000,9708772,12.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"PYXIS MARITIME CORP",mail@pyxis.gr,,GREECE,"PYXIS TANKERS",,,GREECE,,,,,"INTERNATIONAL TANKER MANAGEMENT LTD ITM",,,"UNITED ARAB EMIRATES","BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"SPP SHIPBUILDING GOSEONG SHIPYARD",,DONGHAE,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,50145,,,-
MARLIN,DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-05 21:03:00","1h 8m",,,,,,,-,,,-,,"Partially Laden","In Transit",,273452590,9585912,3.6,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"TRINITY SHIPPING LLC",,,RUSSIA,"TRINITY SHIPPING LLC",,,RUSSIA,,,,,"TRINITY SHIPPING LLC",,,RUSSIA,,,,,"VOLGOGRAD SHIPBUILDING",vsp@vlink.ru,VOLGOGRAD,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7008,,,-
"NORDIC TATIANA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-05 21:01:00","6d 15h 55m",CONSTANTA,RO,ROCND,,,,-,,,-,,Laden,"Not in Transit",,636093001,9340128,11.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HANDYTANKERS KS",cph.ops@handytankers.com,,DENMARK,"NORDIC HAMBURG SHIPPING NHS GMBH & CO KG",,,GERMANY,"TRANSPORT CAPITAL ",,SINGAPORE,SINGAPORE,"NORDIC HAMBURG SHIPMANAGEMENT GMBH & CO KG",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"DALIAN MARINE DIESEL",,DALIAN,CHINA,38396,,,-
ADARA,DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-02-05 18:28:00","23h 16m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,226044000,9587829,10.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO POOL",,,MONACO,"SOCIETE DARMEMENT ET DE TRANSPORT SOCATRA",,,FRANCE,"DEUTSCHE BANK AG",,,GERMANY,"SOCIETE DARMEMENT ET DE TRANSPORT SOCATRA",,,FRANCE,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,HYUNDAI,,,"SOUTH KOREA",37583,,,-
"TORM KIARA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-05 17:53:00","1d 22h 44m","TRAMANDAI ANCH",BR,,,,,-,,,-,,Laden,"Not in Transit",,219029411,9701554,13.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,"BANK OF COMMUNICATIONS BOCOM",,,CHINA,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"WARTSILA FINLAND",,HELSINKI,FINLAND,114270,,,-
ALMATY,DEPARTURE,"Offshore Terminal","YURI KORCHAGIN",RU,,"2022-02-05 17:40:00","13h 53m","SANGACHAL ANCH",AZ,,,,,-,,,-,,Laden,"Not in Transit",,436000032,9323106,6.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VYBORG SHIPYARD",mail@vyborgshipyard.ru,VYBORG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,12368,,,-
SEATROUT,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-05 17:18:00","1d 9h 21m","SOUTH STIFFORD",GB,,,,,-,,,-,,Laden,"Not in Transit",,211881000,9352303,10.1,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,40600,,,-
