"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"GEORGIY USHAKOV",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-14 11:13:00","1d 7h 39m","SABETTA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,311000633,9750749,11.9,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"CHINA LNG SHIPPING INTERNATIONAL CO",clsico@clsico.com,,CHINA,"TEEKAY LNG PARTNERS LP TGP",,,BERMUDA,,,,,"TEEKAY SHIPPING GLASGOW LTD",_officemadrid@teekay.com,,U.K.,,,,,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,96796,,172000,-
"FEDOR LITKE",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-13 18:53:00","1d 1h 17m","SABETTA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,212660000,9768370,11.9,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"DYNAGAS LTD",,,GREECE,"DYNAGAS LTD",,,GREECE,"ICBC FINANCIAL LEASING CO LTD",webmaster@icbcleasing.com,,CHINA,"DYNAGAS LTD",,,GREECE,,,,,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"ABB MARINE  PORTS",,ZURICH,SWITZERLAND,96839,,177000,-
"CORAL FAVIA",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2021-12-13 07:27:00","20h 45m",KLAIPEDA,LT,LTKLJ,,,,-,,,-,,Laden,"Not in Transit",,244168000,9378280,7.2,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",SNGC,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,,,,,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"UK P & I CLUB",,LONDON,U.K.,"TAIZHOU WUZHOU SHIPBUILDING",wuzhoushipyard@163.com,"TAIZHOU JIANGSU",CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"CATERPILLAR USA",,,U.S.A.,10445,,10000,-
"ENERGY NAVIGATOR",DEPARTURE,Port,PRIGORODNOYE,RU,RUPGN,"2021-12-12 12:03:00","1d 5h 17m",YOKOHAMA,JP,JPYOK,,,,-,,,-,,Laden,"Not in Transit",,432634000,9355264,11.4,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"TOKYO LNG TANKER CO LTDMITSUI OSK LINES LTD",,,JAPAN,"TOKYO LNG TANKER CO LTDMITSUI OSK LINES LTD",,,JAPAN,,,,,"MOL LNG TRANSPORT CO LTD",,,JAPAN,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"KAWASAKI SAKAIDE WORKS",,SAKAIDE,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KAWASAKI HEAVY INDUSTRIES",Yamamoto_to@toh.khi.co.jp,KOBE,JAPAN,73640,,147558,-
"CORAL FUNGIA",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2021-12-10 21:19:00","1d 1h 13m",KLAIPEDA,LT,LTKLJ,,,,-,,,-,,Laden,"Not in Transit",,636018930,9378292,7.5,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",SNGC,NOVATEK,,,RUSSIA,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,,,,,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"UK P & I CLUB",,LONDON,U.K.,"TAIZHOU WUZHOU SHIPBUILDING",wuzhoushipyard@163.com,"TAIZHOU JIANGSU",CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"CATERPILLAR USA",,,U.S.A.,10441,,10000,-
"GEORGIY BRUSILOV",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-10 16:49:00","1d 3h 13m","SABETTA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,212770000,9768382,12.0,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"DYNAGAS LTD",,,GREECE,"DYNAGAS LTD",,,GREECE,"ICBC FINANCIAL LEASING CO LTD",webmaster@icbcleasing.com,,CHINA,"DYNAGAS LTD",,,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"ABB MARINE  PORTS",,ZURICH,SWITZERLAND,96847,,172600,-
"GRAND MEREYA",DEPARTURE,Port,PRIGORODNOYE,RU,RUPGN,"2021-12-10 15:20:00","1d 16h 19m",TOBATA,JP,JPTBT,,,,-,,,-,,Laden,"Not in Transit",,209856000,9338929,9.6,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"MITSUI OSKPRIMORSK SHIPPING",,,JAPAN,"MITSUI OSKPRIMORSK SHIPPING",,,JAPAN,,,,,"MOL LNG TRANSPORT CO LTD",,,JAPAN,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"MITSUI ICHIHARA ENGINEERING & SHIPBUILDING",prdept@mes.co.jp,ICHIHARA,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"MITSUBISHI HEAVY INDUSTRIES",,,JAPAN,74497,,145964,-
"NIKOLAY YEVGENOV",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-09 21:05:00","1d 1h 44m","SABETTA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,311000631,9750725,12.2,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"CHINA LNG SHIPPING INTERNATIONAL CO",clsico@clsico.com,,CHINA,"TEEKAY LNG PARTNERS LP TGP",,,BERMUDA,,,,,"TEEKAY SHIPPING GLASGOW LTD",_officemadrid@teekay.com,,U.K.,,,,,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"ABB MARINE  PORTS",,ZURICH,SWITZERLAND,96821,,172000,-
"CORAL ENERGICE",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2021-12-07 22:17:00","1d 3h 43m",ROYTTA,FI,FIROY,,,,-,,,-,,Laden,"Not in Transit",,244090097,9783124,7.4,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",SNGC,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,,,,,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"UK P & I CLUB",,LONDON,U.K.,"MEYER NEPTUN ROSTOCK",info@neptunwerft.de,ROSTOCK,GERMANY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"CATERPILLAR USA",,,U.S.A.,9125,,18000,-
"NIKOLAY URVANTSEV",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-07 15:04:00","1d 4h 44m","ISLE OF GRAIN",GB,GBIOG,,,,-,,,-,,Laden,"Not in Transit",,477327300,9750660,12.0,,LOAD,,,,,,Tanker,"LNG Tanker","LPG CARRIERS",VLGC,"YAMAL LNG OAO",,,RUSSIA,"MITSUI OSK LINES",pblmo@mail.mol.co.jp,,JAPAN,,,,,"MOL LNG TRANSPORT EUROPE LTD",idbca@molbulk.co.uk,,U.K.,,,,,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"ABB MARINE  PORTS",,ZURICH,SWITZERLAND,96779,,172000,-
K.JASMINE,DEPARTURE,Port,PRIGORODNOYE,RU,RUPGN,"2021-12-06 21:38:00","1d 19h 3m",PYEONGTAEK,KR,KRPTK,,,,-,,,-,,"Partially Laden","Not in Transit",,352906000,9373008,9.6,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"KOREA GAS CORP",,,"SOUTH KOREA","KOREA LINE CORP",gas@korealines.co.kr,,"SOUTH KOREA",,,,,"KLC SM CO LTD",klcsm@klcsm.co.kr,,"SOUTH KOREA","UK P & I CLUB",,LONDON,U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA",KAWASAKI,,,JAPAN,84935,,145878,-
"YAKOV GAKKEL",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-06 08:25:00","2d 7h 24m","MILFORD HAVEN",GB,GBMLF,,,,-,,,-,,Laden,"Not in Transit",,311000634,9750672,11.9,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"TEEKAY SHIPPING GLASGOW LTD",_officemadrid@teekay.com,,U.K.,"TEEKAY LNG PARTNERS LP TGP",,,BERMUDA,,,,,"TEEKAY SHIPPING GLASGOW LTD",_officemadrid@teekay.com,,U.K.,,,,,,,,,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,97000,,172000,-
"CHRISTOPHE DE MARGERIE",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-05 11:08:00","1d 2h 25m","SABETTA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,212611000,9737187,12.0,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"YAMAL LNG OAO",,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","UK P & I CLUB",,LONDON,U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"ABB MARINE  PORTS",,ZURICH,SWITZERLAND,96779,,172600,-
"CYGNUS PASSAGE",DEPARTURE,Port,PRIGORODNOYE,RU,RUPGN,"2021-12-05 01:05:00","1d 5h 14m",NIIGATA,JP,JPKIJ,,,,-,,,-,,"Partially Laden","Not in Transit",,309739000,9376294,9.3,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"LNG MARINE TRANSPORT LTD",,,JAPAN,"TOKYO ELECTRICNYKMITSUBISHI CORP",,,JAPAN,,,,,"NYK LNG SHIPMANAGEMENT LTD",,TOKYO,JAPAN,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"MHI NAGASAKI SHIPYARD & ENGINE WORKS",,NAGASAKI,JAPAN,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"MITSUBISHI HEAVY INDUSTRIES",,,JAPAN,79555,,145400,-
"CORAL FUNGIA",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2021-12-04 01:11:00","20h 32m","KLAIPEDA ANCH",LT,,,,,-,,,-,,Laden,"Not in Transit",,636018930,9378292,7.7,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",SNGC,NOVATEK,,,RUSSIA,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,,,,,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"UK P & I CLUB",,LONDON,U.K.,"TAIZHOU WUZHOU SHIPBUILDING",wuzhoushipyard@163.com,"TAIZHOU JIANGSU",CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"CATERPILLAR USA",,,U.S.A.,10441,,10000,-
"BORIS VILKITSKY",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-03 22:25:00","2d 3h 12m","SABETTA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,212654000,9768368,10.6,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"YAMAL LNG OAO",,,RUSSIA,"DYNAGAS LTD",,,GREECE,"ICBC FINANCIAL LEASING CO LTD",webmaster@icbcleasing.com,,CHINA,"DYNAGAS LTD",,,GREECE,,,,,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"ABB MARINE  PORTS",,ZURICH,SWITZERLAND,96958,,177000,-
"CORAL FAVIA",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2021-12-03 03:10:00","21h 6m","ROTTERDAM MAASVLAKTE",NL,NLMSV,,,,-,,,-,,Laden,"Not in Transit",,244168000,9378280,7.4,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",SNGC,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,,,,,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"UK P & I CLUB",,LONDON,U.K.,"TAIZHOU WUZHOU SHIPBUILDING",wuzhoushipyard@163.com,"TAIZHOU JIANGSU",CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"CATERPILLAR USA",,,U.S.A.,10445,,10000,-
"VLADIMIR RUSANOV",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-02 17:55:00","1d 1h 10m","SABETTA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,477150100,9750701,10.8,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"MOL LNG TRANSPORT EUROPE LTD",idbca@molbulk.co.uk,,U.K.,"DY MARITIME LTD",,LONDON,U.K.,,,,,"MOL LNG TRANSPORT EUROPE LTD",idbca@molbulk.co.uk,,U.K.,"UK P & I CLUB",,LONDON,U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"ABB MARINE  PORTS",,ZURICH,SWITZERLAND,96844,,172000,-
"CORAL ENERGY",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2021-12-02 04:45:00","1d 4h 10m",PORI,FI,FIPOR,,,,-,,,-,,Laden,"Not in Transit",,246878000,9617698,7.6,,LOAD,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",SNGC,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,,,,,"ANTHONY VEDER REDERIJZAKEN BV",shipman@anthonyveder.com,,NETHERLANDS,"UK P & I CLUB",,LONDON,U.K.,"MEYER NEPTUN PAPENBURG",info@meyerwerft.de,PAPENBURG,GERMANY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"WARTSILA FINLAND",,HELSINKI,FINLAND,12268,,15600,-
"VLADIMIR VORONIN",DEPARTURE,Port,SABETTA,RU,RUSAB,"2021-12-01 13:55:00","1d 18h 38m","SABETTA ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,311000632,9750737,11.2,,NONE,,,,,,Tanker,"LNG Tanker","LNG CARRIERS",LNGC,"CHINA LNG SHIPPING INTERNATIONAL CO",clsico@clsico.com,,CHINA,"TEEKAY LNG PARTNERS LP TGP",,,BERMUDA,,,,,"TEEKAY SHIPPING GLASGOW LTD",_officemadrid@teekay.com,,U.K.,,,,,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"ABB MARINE  PORTS",,ZURICH,SWITZERLAND,96840,,172000,-
