"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"MINERVA PACIFICA",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-13 15:44:00","2d 12h 51m","NEW YORK",US,USNYC,,,,-,,,-,,Laden,"Not in Transit",,256332000,9325831,11.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARITIME SA",minerva.maritime@gmail.com,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SHIN KURUSHIMA DOCKYARD CO LTD",,,JAPAN,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"KOBE DIESEL",,,JAPAN,45822,,,-
MERBABU,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-13 13:51:00","15h 4m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,215743000,9388364,13.2,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MARINE TRUST LTD",,,GREECE,"CENTROFIN MANAGEMENT INC",centrofin@centrofin.gr,,GREECE,,,,,"MARINE TRUST LTD",,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",105746,,,-
"YURI SENKEVICH",DEPARTURE,Port,DE-KASTRI,RU,RUDKA,"2022-03-13 11:36:00","1d 15h 4m",YEOSU,KR,KRYOS,,,,-,,,-,,Laden,"Not in Transit",,209225000,9301419,14.3,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,EXXONMOBIL,,,U.S.A.,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",101876,,,-
"MINERVA SYMPHONY",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-13 05:59:00","19h 59m",ISTANBUL,TR,TRIST,,,,-,,,-,,Laden,"Not in Transit",,240575000,9304605,15.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,JMU,,TOKYO,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,MITSUI,,,JAPAN,159450,,,-
LIPARI,DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-03-13 05:49:00","2d 12h 29m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,229039000,9529487,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",SUEZMAX,"CARDIFF MARINE INC",technical@cardiff.gr,,GREECE,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",158237,,,-
"NAVE EQUINOX",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-13 05:10:00","1d 5h 44m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538005166,9351634,11.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"PIETRO BARBARO GROUP",,,ITALY,"NAVIOS MARITIME HOLDINGS INC",,,GREECE,"AVIC CAPITAL CO LTD",,,CHINA,"SYNERGY MARITIME PVT LTD",mail@synergyship.com,,INDIA,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",50922,,,-
SEAJEWEL,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-13 03:40:00","17h 43m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,229160000,9388807,15.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,,,,,"THENAMARIS SHIPS MANAGEMENT INC",,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"WAIGAOQIAO SHIPBUILDING",biz@chinasws.com,SHANGHAI,CHINA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,108889,,,-
"MINERVA HELEN",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-03-13 01:56:00","1d 6h 19m",ROTTERDAM,NL,NLRTM,,,,-,,,-,,Laden,"Not in Transit",,240147000,9276561,15.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",103643,,,-
"SVYATOY PAVEL",DEPARTURE,Port,SLAVYANKA,RU,RUSKA,"2022-03-12 23:51:00","1d 14h 42m","SLAVYANKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273357270,9035826,8.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MORSKOY STANDART CO LTD ",,,RUSSIA,"MORSKOY STANDART CO LTD ",,,RUSSIA,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"NORDIC YARDS WISMAR",germany@wadanyards.com,WISMAR,GERMANY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,10926,,,-
"DUKE I",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-12 23:44:00","2d 14h 2m",ISTANBUL,TR,TRIST,,,,-,,,-,,Laden,"Not in Transit",,352642000,9228784,9.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"HANDYTANKERS KS",cph.ops@handytankers.com,,DENMARK,"NAVIMAR SA",,,SWITZERLAND,,,,,"NORDEN SYNERGY SHIP MANAGEMENT LTD",,,DENMARK,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",42616,,,-
ANGI,DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-03-12 22:40:00","1d 16h 38m",ISTANBUL,TR,TRIST,,,,-,,,-,,Laden,"Not in Transit",,229599000,9253246,10.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,,,,,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",37211,,,-
"STI POPLAR",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-03-12 20:46:00","1d 3h 2m",TEES,GB,GBTEE,,,,-,,,-,,Laden,"Not in Transit",,538005408,9696589,10.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,,,,,"CLAUSPETER OFFEN TANKSCHIFFREEDEREI GMBH & CO",,,GERMANY,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
ANABAR,DEPARTURE,Port,ARKHANGELSK,RU,RUARH,"2022-03-12 20:17:00","2d 18h 14m","ARKHANGELSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273435910,9194012,8.8,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NORTH TRANSPORT CO LLC",,,RUSSIA,"NORTH TRANSPORT CO LLC",,,RUSSIA,,,,,"NORTH TRANSPORT CO LLC",,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,"ADMIRALTY WHARVES",admiral300@mail.ru,ST.PETERSBURG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,19800,,,-
ONYX,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-03-12 20:14:00","1d 3h 8m",MUUGA,EE,EEMUG,,,,-,,,-,,Laden,"Not in Transit",,275484000,9169782,8.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NT MARINE LTD AS NT MARINE ",,,ESTONIA,"NT MARINE LTD AS NT MARINE ",,,ESTONIA,,,,,,,,,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"NORDIC YARDS WISMAR",germany@wadanyards.com,WISMAR,GERMANY,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,15441,,,-
"STEALTH BERANA",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-03-12 19:32:00","1d 5h 20m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636019903,9437672,13.8,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,TRAFIGURA,,,NETHERLANDS,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,,,,,"BERGSHAV MANAGEMENT AS",mgmt@bergshav.com,,NORWAY,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",115897,,,-
NORVIKEN,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-12 11:49:00","2d 12h 43m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,636018754,9412000,10.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"LITASCO GENEVA",,,SWITZERLAND,"VIKEN SHIPPING AS",bjn@walco.no,,NORWAY,,,,,"WALLEM GMBH & COKG",,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"BW DIESEL",,COPENHAGEN,DENMARK,37874,,,-
"NS POINT",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-03-12 11:15:00","1d 11h 43m",BORDEAUX,FR,FRBOD,,,,-,,,-,,Laden,"Not in Transit",,636013276,9329655,10.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,TRAFIGURA,,,NETHERLANDS,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"SHINASB YARD",sas@isis.co.kr,TONGYOUNG,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,40149,,,-
"AGIOS NIKOLAOS IV",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-03-12 10:07:00","1d 16h 56m","GOTEBORG ANCH",SE,,,,,-,,,-,,Laden,"Not in Transit",,248480000,9464364,10.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,,,,,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,"STANDARD P & I CLUB",,LONDON,U.K.,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",37557,,,-
USMA,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-03-12 09:10:00","1d 7h 57m",AMSTERDAM,NL,NLAMS,,,,-,,,-,,Laden,"Not in Transit",,538002776,9323364,10.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,MANSEL,,,NETHERLANDS,"LATVIAN SHIPPING CO",lsc@lscgroup.lv,,LATVIA,,,,,"LSC SHIPMANAGEMENT SIA",,,LATVIA,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"3 MAJ SHIPBUILDING INDUSTRY",salesdpt@3maj.hr,RIJEKA,CROATIA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"3 MAJ ENGINES  CRANES",,RIJEKA,CROATIA,52684,,,-
"RN PRIVODINO",DEPARTURE,Port,ARKHANGELSK,RU,RUARH,"2022-03-12 08:18:00","4d 4h 53m",ANTWERP,BE,BEANR,,,,-,,,-,,Laden,"Not in Transit",,212111000,9384459,9.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRUE COURSE MARITIME AB",,,SWEDEN,ROSNEFTEFLOT,postman@rosneft.ru,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"NAVANTIA CARENAS PUERTO REAL",,"PUERTO REAL",SPAIN,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,30720,,,-
STEMNITSA,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-12 08:14:00","16h 48m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,249007000,9693070,13.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,,,,,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"DAEWOO MANGALIA HEAVY INDUSTRIES",dmhi@dmhi.ct.ro,MANGALIA,ROMANIA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",109999,,,-
"NS ASIA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-12 06:31:00","16h 7m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636014193,9413561,12.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"BW DIESEL",,COPENHAGEN,DENMARK,111682,,,-
"PRIMORSKY PROSPECT",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-03-12 05:40:00","1d 8h 31m",NOVOROSSIYSK,RU,RUNVS,,,,-,,,-,,Laden,"Not in Transit",,636014355,9511533,14.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,113860,,,-
"KRITI VERANO",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-03-12 03:19:00","1d 3h 1m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,241367000,9346861,14.2,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,,,,,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"MITSUI ICHIHARA ENGINEERING & SHIPBUILDING",prdept@mes.co.jp,ICHIHARA,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,MITSUI,,,JAPAN,110295,,,-
"DELTA CAPTAIN",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-12 02:13:00","1d 11h 1m","GDANSK ANCH",PL,,,,,-,,,-,,Laden,"Not in Transit",,636019871,9288710,14.0,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,,,,,"DELTA TANKERS LTD",operation@deltatankers.gr,,GREECE,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"BW DIESEL",,COPENHAGEN,DENMARK,111009,,,-
"MIKHAIL LAZAREV",DEPARTURE,"Offshore Terminal","MYS KAMENNY",RU,,"2022-03-11 22:53:00","12h 4m",MURMANSK,RU,RUMMK,,,,-,,,-,,Laden,"Not in Transit",,273212310,9837547,8.8,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",HANDYMAX/MR,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES",,,,,"SAMSUNG SHIPBUILDING  HEAVY INDUSTRIES",isnam@samsung.co.kr,GEOJE,"SOUTH KOREA","RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,42000,,,-
SEASHARK,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-03-11 20:56:00","5d 16h 34m","VENTSPILS ANCH",LV,,,,,-,,,-,,Laden,"Not in Transit",,211135000,9298193,9.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,32302,,,-
STENHEIM,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-03-11 20:33:00","1d 15h 41m",KIEL,DE,DEKEL,,,,-,,,-,,Laden,"Not in Transit",,236202000,9261114,8.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"BROSTROM AB",operations@brostrom.com,,SWEDEN,"STENERSEN AS REDERIET",,,NORWAY,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"JIANGNAN SHIPYARD GROUP",jninfo@jnshipyard.com.cn,SHANGHAI,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"WARTSILA FINLAND",,HELSINKI,FINLAND,16614,,,-
AMALTHEA,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-11 18:27:00","1d 4h 59m",ROTTERDAM,NL,NLRTM,,,,-,,,-,,Laden,"Not in Transit",,240447000,9298650,14.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,,,,,,,,,"MINERVA MARINE INC",info@minervamarine.com,ATHENS,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"DAEWOO SHIPBUILDING & MARINE ENGINEERING",swirifish@dsme.co.kr,GEOJE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",107115,,,-
LOUIE,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-03-11 15:42:00","1d 6h 7m","ROSTOCK ANCH",DE,,,,,-,,,-,,Laden,"Not in Transit",,538008325,9353113,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"TUFTON OCEANIC LTD",,,U.K.,,,,,"CLAUSPETER OFFEN TANKSCHIFFREEDEREI GMBH & CO",,,GERMANY,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"BW DIESEL",,COPENHAGEN,DENMARK,37321,1819,,-
IRIDESCENT,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-11 12:54:00","15h 12m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636017796,9436018,12.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,,,,,"STEALTH MARITIME CORP SA",maritime@stealth.gr,ATHENS,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"NEW TIMES SHIPBUILDING",business@ntship.com.cn,JINGJIANG,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",112871,,,-
