"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"SUPER SARKAS",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-12 13:53:00","6d 21h 59m",ISTANBUL,TR,TRIST,,,,-,,,-,,Laden,"Not in Transit",,667001466,9221633,9.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,UNKNOWN,,,,UNKNOWN,,,,,,,,"THOR SHIPPING & TRADING LTD",,,TURKEY,"THE SWEDISH CLUB",swedish.club@swedishclub.com,GOTHENBURG,SWEDEN,"KANDA SHIPBUILDING",newbuilding@kandazosen.co.jp,KURE,JAPAN,,,,,,,,,28495,,,-
"GLORIA M",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-03-12 11:20:00","2d 18h 53m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,355095000,9233868,9.5,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,UNKNOWN,,,,"GLORIA CHARTERING SA",,,GREECE,,,,,,,,,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"MINAMINIPPON SHIPBUILDING",,USUKI,JAPAN,,,,,,,,,28186,,,-
"HU PO HAI",DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-03-12 10:29:00","5d 6h 43m","LAS PALMAS",ES,ESLPA,,,,-,,,-,,Laden,"Not in Transit",,477347500,9738090,10.4,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"COSCO HK SHIPPING CO LTD",hkop@coscochs.com.hk,,"HONG KONG (CHINA)","HU PO HAI SHIPPING LTD",,"HONG KONG",CHINA,,,,,,,,,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"TIANJIN XINGANG SHIPBUILDING HEAVY INDUSTRY",,TIANJIN,CHINA,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"YICHANG MARINE DIESEL",,,CHINA,39781,,,-
"ORIENTAL PHOENIX",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-12 10:13:00","1d 22h 42m",ULSAN,KR,KRUSN,,,,-,,,-,,Laden,"Not in Transit",,636017001,9150298,10.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"SHINYUAN SHIP MANAGEMENT LTD",,,"HONG KONG (CHINA)","SHINYUAN SHIP MANAGEMENT LTD",,,"HONG KONG (CHINA)",,,,,"SHINYUAN SHIP MANAGEMENT LTD",,,"HONG KONG (CHINA)","AMERICAN STEAMSHIP OWNER P & I ASSOCIATION",info@american-club.com,"NEW YORK NY",U.S.A.,,,,,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,BRODOSPLIT,uprava@brodosplit.hr,SPLIT,CROATIA,42584,,,-
"INA LOTTE",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-03-12 09:48:00","4d 12h 41m",GHENT,BE,BEGNE,,,,-,,,-,,Laden,"Not in Transit",,319145900,9574030,9.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"BLUMENTHAL JOHANN M K",procurement@bluships.com,,GERMANY,"BLUMENTHAL JOHANN M K",procurement@bluships.com,,GERMANY,,,,,"BLUMENTHAL ASIA PTE LTD",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"IMABARI SHIPBUILDING",info@imazo.com,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MAKITA,,AICHI,JAPAN,38267,,,-
"TATIANA P",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-12 09:47:00","4d 8h 7m","ISTANBUL ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,355814000,9077305,11.4,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,UNKNOWN,,,,UNKNOWN,,,,,,,,"MCF SHIPPING DMCC",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HALLA ENGINEERING & HEAVY INDUSTRIES",halla@halla-intl.com,INCHEON,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",44809,,,-
"GERDT OLDENDORFF",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-12 06:02:00","2d 23h 6m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,255805620,9681950,14.5,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","EGON OLDENDORFF OHG",,,GERMANY,"EGON OLDENDORFF OHG",,,GERMANY,,,,,"OLDENDORFF CARRIERS GMBH  CO KG",,,GERMANY,"UK P & I CLUB",,LONDON,U.K.,"CSC JINLING SHIPYARD",,NANJING,CHINA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,80874,,,-
"HL SAMCHEONPO",DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-12 03:13:00","1d 20h 41m",VANINO,RU,RUVNN,,,,-,,,-,,"Partially Laden","Not in Transit",,374923000,9703100,13.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",CAPESIZE,"KANSAI ELECTRIC",,,JAPAN,"HYUNDAI MERCHANT MARINE CO LTD HMM",jwjeon@hls.co.kr,,"SOUTH KOREA",,,,,"HLINE SHIPPING CO LTD ",,,"SOUTH KOREA","ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HANJIN HEAVY INDUSTRIES",webmaster@hanjinsc.com,BUSAN,"SOUTH KOREA","KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA","HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",149680,,,-
"ORIENTAL BEAUTY",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-12 02:31:00","2d 3h 14m","NIIHAMA ANCH",JP,,,,,-,,,-,,Laden,"Not in Transit",,352065000,9443138,8.2,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"DAIICHI CHUO KISEN KAISHA",,,JAPAN,"DAIICHI CHUO KISEN KAISHA",,,JAPAN,,,,,,,,,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"SHIN KOCHI JYUKO",,KOCHI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MAKITA,,AICHI,JAPAN,19986,,,-
"MOVERS 3",DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-12 01:02:00","1d 21h 12m",TAIPEI,TW,TWTPE,,,,-,,,-,,Laden,"Not in Transit",,352940000,9250244,12.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","ASWAN TRADING & CONTRACTING CO",aswan@aswanqatar.com,,QATAR,"ASWAN TRADING & CONTRACTING CO",aswan@aswanqatar.com,,QATAR,,,,,"ASWAN TRADING & CONTRACTING CO",aswan@aswanqatar.com,,QATAR,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"IMABARI SHIPBUILDING MARUGAME YARD",,MARUGAME,JAPAN,"KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA","AKASAKA DIESELS",,TOKYO,JAPAN,91765,,,-
"CLIPPER HONG KONG",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-03-11 21:41:00","7d 5h 11m","GOTEBORG ANCH",SE,,,,,-,,,-,,Laden,"Not in Transit",,538009292,9404429,9.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"CLIPPER BULK AS",,,DENMARK,"CLIPPER BULK AS",,,DENMARK,,,,,,,,,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"JES INTERNATIONAL",biz@china-jes.com,JINGJIANG,CHINA,,,,,"DIESEL UNITED",,TOKYO,JAPAN,37852,,,-
CARAVEL,DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-11 21:35:00","22h 17m",FUKUYAMA,JP,JPFKY,,,,-,,,-,,Laden,"Not in Transit",,353109000,9660047,9.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"DORIAN LPG MANAGEMENT",,ATHENS,GREECE,"DORIAN LPG MANAGEMENT",,ATHENS,GREECE,,,,,"K LINE RORO BULK SHIP MANAGEMENT CO",,,JAPAN,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"IS SHIPYARD",,IMABARI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MAKITA,,AICHI,JAPAN,28397,,,-
LEVROSO,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-03-11 20:33:00","3d 18h ","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636017843,9238325,10.4,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"LIBERTY NAVIGATION",,,ITALY,"LORENTZENS SKIBS AS",,,NORWAY,,,,,"LIBERTY NAVIGATION C LTD",,,GREECE,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"TIANJIN XINGANG SHIPBUILDING HEAVY INDUSTRY",,TIANJIN,CHINA,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"YICHANG MARINE DIESEL",,,CHINA,34300,,,-
"ELAR TRADER",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-03-11 16:48:00",31m,,,,,,,-,,,-,,Laden,"In Transit",,311037100,9409534,9.6,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"RIGOS JOHN J MARINE ENTERPRISE SA",,,GREECE,"RIGOS JOHN J MARINE ENTERPRISE SA",,,GREECE,,,,,"RIGOS JOHN J MARINE ENTERPRISE SA",,,GREECE,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"JES INTERNATIONAL",biz@china-jes.com,JINGJIANG,CHINA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,SULZER,,WINTERTHUR,SWITZERLAND,37782,,,-
"ELAR TRADER",DEPARTURE,Port,SVETLY,RU,RUSTY,"2022-03-11 15:30:00","8d 22m",BALTIYSK,RU,RUBLT,,,,-,,,-,,Laden,"Not in Transit",,311037100,9409534,9.6,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"RIGOS JOHN J MARINE ENTERPRISE SA",,,GREECE,"RIGOS JOHN J MARINE ENTERPRISE SA",,,GREECE,,,,,"RIGOS JOHN J MARINE ENTERPRISE SA",,,GREECE,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"JES INTERNATIONAL",biz@china-jes.com,JINGJIANG,CHINA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,SULZER,,WINTERTHUR,SWITZERLAND,37782,,,-
"DD VOYAGER",DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-11 13:07:00","3d 7h 2m",DONGJIAKOU,CN,CNDJK,,,,-,,,-,,"Partially Laden","Not in Transit",,355555000,9357444,5.8,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"DD SHIPPING SA",,,PANAMA,"DD SHIPPING SA",,,PANAMA,,,,,,,,,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"SUNGDONG SHIPBUILDING & MARINE ENGINEERING",,TONGYOUNG,"SOUTH KOREA","KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA",,,,,26541,,,-
MINAMI,DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-11 08:06:00","1d 15h 47m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,370221000,9609483,12.7,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","USUI KAIUN CO",usuikaiun@ae.auonenet.jp,,JAPAN,"USUI KAIUN CO",usuikaiun@ae.auonenet.jp,,JAPAN,,,,,"USUI KAIUN CO",usuikaiun@ae.auonenet.jp,,JAPAN,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"OSHIMA SHIPBUILDING",shipsales@osy.co.jp,SAIKAI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MITSUI,,,JAPAN,85555,,,-
"DOLCE VITA",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-03-11 07:57:00",24m,BRAKE,DE,DEBKE,,,,-,,,-,,Laden,"In Transit",,538005652,9697155,9.3,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"OLIVE SHIPMANAGEMENT INC",,,"MARSHALL ISLANDS","CHINA STATE SHIPBUILDING CORP CSSC",,,CHINA,,,,,"OLIVE SHIPMANAGEMENT INC",,,"MARSHALL ISLANDS","THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"CHENGXI SHIPYARD",zcglc@chengxi.com.cn,JIANGYIN,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,38000,,,-
"DOLCE VITA",DEPARTURE,Port,SVETLY,RU,RUSTY,"2022-03-11 06:37:00","9d 14h 40m","NEUE WESER ANCH",DE,,,,,-,,,-,,Laden,"Not in Transit",,538005652,9697155,9.3,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"OLIVE SHIPMANAGEMENT INC",,,"MARSHALL ISLANDS","CHINA STATE SHIPBUILDING CORP CSSC",,,CHINA,,,,,"OLIVE SHIPMANAGEMENT INC",,,"MARSHALL ISLANDS","THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"CHENGXI SHIPYARD",zcglc@chengxi.com.cn,JIANGYIN,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,38000,,,-
"ELENA VE",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-03-11 05:10:00","15d 8h 2m","ROTTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,636014709,9453066,11.6,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"GOLDEN UNION SHIPPING CO SA",infgusc@goldenunion.gr,,GREECE,"GOLDEN UNION SHIPPING CO SA",infgusc@goldenunion.gr,,GREECE,,,,,"GOLDEN UNION SHIPPING CO SA",infgusc@goldenunion.gr,,GREECE,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"JIANGSU RONGSHENG HEAVY INDUSTRIES",tech@nrs.com.cn,RUGAO,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",75500,,,-
NORDSUN,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-03-11 04:14:00","3d 12m","UST-LUGA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,255806488,9705158,11.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"REEDEREI NORD GMBH",,,GERMANY,"REEDEREI NORD GMBH",,,GERMANY,"AVIC CAPITAL CO LTD",,,CHINA,"REEDEREI NORD GMBH",,,GERMANY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"COSCO SHIPPING HEAVY INDUSTRY DALIAN",,DALIAN,CHINA,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"HUDONG HEAVY MACHINERY",web@ahhudong.com,ANHUI,CHINA,61559,,,-
"ORIENTAL ACE",DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-03-11 01:49:00","3d 11h 52m","POHANG ANCH",KR,,,,,-,,,-,,Laden,"Not in Transit",,356344000,9443114,8.2,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"TODA KISEN K K",offcehd@todaship.co.jp,,JAPAN,"TODA KISEN K K",offcehd@todaship.co.jp,,JAPAN,,,,,"TODA KISEN K K",offcehd@todaship.co.jp,,JAPAN,"JAPAN SHIP OWNERS P & I ASSOCIATION",,TOKYO,JAPAN,"SHIN KOCHI JYUKO",,KOCHI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,MAKITA,,AICHI,JAPAN,19918,,,-
JUDY,DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-11 00:32:00","5d 23h 10m","OKPO ANCH",KR,,,,,-,,,-,,"Partially Laden","Not in Transit",,441962000,9214159,8.8,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"PILLOS CO LTD",,,"SOUTH KOREA","PILLOS CO LTD",,,"SOUTH KOREA",,,,,"WELL CHAIN SHIPPING CO LTD",,,"SOUTH KOREA","THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"SAIKI HEAVY INDUSTRIES",,SAIKI,JAPAN,"KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA","KOBE DIESEL",,,JAPAN,32130,,,-
"EM RUBY",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-03-10 23:16:00","3d 5h 16m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,374908000,9415739,10.1,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"EVEREST SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,"EVEREST SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,,,,,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"OSHIMA SHIPBUILDING",shipsales@osy.co.jp,SAIKAI,JAPAN,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"KAWASAKI HEAVY INDUSTRIES",Yamamoto_to@toh.khi.co.jp,KOBE,JAPAN,54768,,,-
PEGASOS,DEPARTURE,Port,MURMANSK,RU,RUMMK,"2022-03-10 22:53:00","8d 9h 50m","PORT SAID",EG,EGPSD,,,,-,,,-,,Laden,"Not in Transit",,636017725,9624653,13.3,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","MARMARAS NAVIGATION LTD",safety@marmarasnav.gr,,GREECE,"MARMARAS NAVIGATION LTD",safety@marmarasnav.gr,,GREECE,,,,,"MARMARAS NAVIGATION LTD",safety@marmarasnav.gr,,GREECE,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"VINASHIN NHA TRANG SHIPYARD",,"NHA TRANG",VIETNAM,"CHINA CLASSIFICATION SOCIETY",ccs@ccs.org.cn,BEIJING,CHINA,"HYUNDAI HEAVY INDUSTRIES CO LTD",choyc@hhi.co.kr,ULSAN,"SOUTH KOREA",81598,,,-
"CONRAD OLDENDORFF",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-10 21:16:00","2d 17h 9m","NAKHODKA ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,636092029,9537903,14.9,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK","POST PANAMAX","REEDEREI THOMAS SCHULTE GMBH",,,GERMANY,"EGON OLDENDORFF OHG",,,GERMANY,,,,,"HARREN SHIP MANAGEMENT GMBH & CO KG",,,GERMANY,"STANDARD P & I CLUB",,LONDON,U.K.,"KOUAN SHIPBUILDING",KASC@cnkasc.com,"TAIZHOU JIANGSU",CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,HYUNDAI,,,"SOUTH KOREA",93039,,,-
"WOORI SUN",DEPARTURE,Port,VOSTOCHNYY,RU,RUVYP,"2022-03-10 11:04:00","2d 5h 49m",GOSEONG,KR,KRGSO,,,,-,,,-,,Laden,"Not in Transit",,440080000,9310678,11.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"LA MARITIME SA",,,GREECE,"LA MARITIME SA",,,GREECE,,,,,"LA MARITIME SA",,,GREECE,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"IWAGI SHIPBUILDING",,KAMIJIMA,JAPAN,"KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA",HITACHI,,,JAPAN,53556,,,-
"WL MUROM",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-03-10 09:59:00",23m,KALININGRAD,RU,RUKGD,,,,-,,,-,,"Partially Laden","In Transit",,229611000,9674385,8.5,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"GTLK EUROPE LIMITED",,,IRELAND,"GTLK EUROPE LIMITED",,,IRELAND,,,,,"INOK NV",,,RUSSIA,"STANDARD P & I CLUB",,LONDON,U.K.,"QINGSHAN SHIPYARD",cicqss@public.wh.hb.cn,WUHAN,CHINA,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",37500,,,-
"ORANGE LINK",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-03-10 08:10:00","17h 43m","POHANG ANCH",KR,,,,,-,,,-,,Laden,"Not in Transit",,667001401,8653073,7.0,,NONE,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"ORANGE MARINE FT MARINE SAS ",info.orangemarine@orange.com,,FRANCE,"ORANGE MARINE FT MARINE SAS ",info.orangemarine@orange.com,,FRANCE,,,,,"ORANGE MARINE FT MARINE SAS ",info.orangemarine@orange.com,,FRANCE,,,,,"ZHEJIANG JIANTIAO SHIPBUILDING",,JIANTIAO,CHINA,,,,,"SHAANXI DIESEL",,,CHINA,16552,,,-
FUYUAN,DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-10 06:49:00","7d 13h 7m",DANGJIN,KR,KRDJN,,,,-,,,-,,Laden,"Not in Transit",,372685000,9191527,10.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"AC BULK SHIPPING LTD",,,"HONG KONG (CHINA)","AC BULK SHIPPING LTD",,,"HONG KONG (CHINA)",,,,,"AC BULK SHIPPING LTD",,,"HONG KONG (CHINA)","THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,BRODOSPLIT,uprava@brodosplit.hr,SPLIT,CROATIA,"REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,BRODOSPLIT,uprava@brodosplit.hr,SPLIT,CROATIA,42584,,,-
"NS DALIAN",DEPARTURE,Port,VANINO,RU,RUVNN,"2022-03-10 06:09:00","1d 1h 58m",SINGAPORE,SG,SGSIN,,,,-,,,-,,Laden,"Not in Transit",,538007539,9567415,12.6,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYMAX,"LONGTIAN INTERNATIONAL SHIP LEASE CO LTD",,,CHINA,"LONGTIAN INTERNATIONAL SHIP LEASE CO LTD",,,CHINA,"BANK OF COMMUNICATIONS BOCOM",,,CHINA,"YKJ SHIPPING CO LTD",,,CHINA,"THE LONDON P & I CLUB",london@londonpandi.com,LONDON,U.K.,"YANGZHOU GUOYU SHIPBUILDING",,YIZHENG,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,57001,,,-
"MING YANG",DEPARTURE,Port,VLADIVOSTOK,RU,RUVVO,"2022-03-10 04:18:00","1d 14h 53m",KITAKYUSHU,JP,JPKKJ,,,,-,,,-,,Laden,"Not in Transit",,356216000,9281138,5.0,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",HANDYSIZE,"YANTAI GOLDEN OCEAN SHIPPING CO LTD ",ytgos@hotmail.com,,CHINA,"YANTAI GOLDEN OCEAN SHIPPING CO LTD ",ytgos@hotmail.com,,CHINA,,,,,"YANTAI GOLDEN OCEAN SHIPPING CO LTD ",ytgos@hotmail.com,,CHINA,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"QINGDAO LINGSHAN SHIP ENGINEERING",,QINGDAO,CHINA,,,,,,,,,2865,,,-
"SAGAR SAMRAT",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-03-10 02:35:00","11d 11h 26m","SKAGEN ANCH",DK,,,,,-,,,-,,"Partially Laden","Not in Transit",,566014000,9727041,11.6,,LOAD,,,,,,Cargo,"Bulk Carrier","DRY BULK",PANAMAX,"NIPPON YUSEN KAISHA N Y K",,,JAPAN,"NIPPON YUSEN KAISHA N Y K",,,JAPAN,,,,,"FLEET SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"THE WEST OF ENGLAND SHIPOWNERS",mail@westpandi.com,LONDON,U.K.,"OSHIMA SHIPBUILDING",shipsales@osy.co.jp,SAIKAI,JAPAN,"NIPPON KAIJI KYOKAI",svd@classnk.or.jp,TOKYO,JAPAN,"KAWASAKI HEAVY INDUSTRIES",Yamamoto_to@toh.khi.co.jp,KOBE,JAPAN,76404,,,-
