"Vessel Name","Port Call Type","Port Type","Port At Call","Port At Call Country","Port At Call Unlocode",Ata/atd,"Time At Port","Destination Port","Destination Port Country","Destination Port Unlocode","Voyage Origin Port","Origin Port Country","Origin Port Unlocode","Voyage Time Underway","Voyage Distance Travelled","Last Call","Leg Time Underway","Leg Distance Travelled","Load Condition","In Transit Port Calls","Last Call Atd",Mmsi,Imo,Draught,"Last Call Draught","Port Operation","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port Draught","Vessel Type - Generic","Vessel Type - Detailed","Commercial Market","Commercial Size Class",Manager,"Manager Email","Manager City","Manager Country",Owner,"Owner Email","Owner City","Owner Country","Financial Owner","Financial Owner Email","Financial Owner City","Financial Owner Country","Technical Manager","Technical Manager Email","Technical Manager City","Technical Manager Country",Insurer,"Insurer Email","Insurer City","Insurer Country",Builder,"Builder Email","Builder City","Builder Country","Class Society","Class Society Email","Class Society City","Class Society Country","Engine Builder","Engine Builder Email","Engine Builder City","Engine Builder Country","Capacity - Dwt","Capacity - Teu","Capacity - Liquid Gas","My Fleets"
"MEKHANIK SAZONOV",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-21 15:49:00",46m,ROSTOV-ON-DON,RU,RUROV,,,,-,,,-,,Laden,"In Transit",,273352430,9626699,3.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,"JOINTSTOCK VOLGA SHIPPING CO",,,RUSSIA,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5558,,,-
RAVA,DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-21 15:16:00","1d 13h 49m","DW ANCHORAGE",DE,,,,,-,,,-,,Laden,"Not in Transit",,238019000,9796743,14.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,,,,,"TANKERSKA PLOVIDBA DD",info@tankerska.hr,,CROATIA,"UK P & I CLUB",,LONDON,U.K.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA","BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,,,,,114385,,,-
COIPO,DEPARTURE,Port,NAKHODKA,RU,RUNJK,"2022-02-21 15:13:00","3d 31m","TANJUNG PELEPAS",MY,MYTPP,,,,-,,,-,,Laden,"Not in Transit",,357691000,9290610,12.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"NAVIERA ULTRANAV LTDA",,,CHILE,"NAVIERA ULTRANAV LTDA",,,CHILE,,,,,"ANTARES NAVIERA SA",info@antaresnav.com.ar,,ARGENTINA,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"3 MAJ SHIPBUILDING INDUSTRY",salesdpt@3maj.hr,RIJEKA,CROATIA,"LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"3 MAJ ENGINES  CRANES",,RIJEKA,CROATIA,47300,,,-
"MIDVOLGA 1",DEPARTURE,Port,TAGANROG,RU,RUTAG,"2022-02-21 14:40:00","17h 8m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273355380,9648221,3.6,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"SREDNE VOLZHSKAYA SUDOKHODNAYA",,TOLYATTI,RUSSIA,"SREDNE VOLZHSKAYA SUDOKHODNAYA",,TOLYATTI,RUSSIA,,,,,,,,,,,,,"ASPO LOTOS",,NARIMANOV,RUSSIA,,,,,"CKD PRAGUE",,PRAGUE,"CZECH REPUBLIC",5335,,,-
BALLA,DEPARTURE,Port,TAMAN,RU,RUTAM,"2022-02-21 14:03:00","22h 4m","TAMAN ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,248152000,9749556,13.1,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"CARDIFF MARINE INC",technical@cardiff.gr,,GREECE,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,,,,,"TMS TANKERS LTD",qa@tmstankers.com,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"HYUNDAI SAMHO HEAVY INDUSTRIES",hseun@hsi.co.kr,SAMHO,"SOUTH KOREA","KOREAN REGISTER OF SHIPPING",krbell@krs.co.kr,BUSAN,"SOUTH KOREA",HYUNDAI,,,"SOUTH KOREA",113293,,,-
"VF TANKER 6",DEPARTURE,Port,KAVKAZ,RU,RUKZP,"2022-02-21 13:06:00","1d 19h 44m","KAVKAZ SOUTH ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273359560,9640542,4.2,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,"VF TANKER LTD",sea@vftanker.ru,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,7033,,,-
TAURUS,DEPARTURE,Port,SLAVYANKA,RU,RUSKA,"2022-02-21 12:40:00","1d 5h 20m","VLADIVOSTOK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,273350980,9038969,7.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"LOLAND VERFT",,"LEIRVIK I SOGN",NORWAY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"KRUPP MAK",,,GERMANY,10908,,,-
"LADY SEVDA",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-21 12:11:00","1d 22h 9m",CONSTANTA,RO,ROCND,,,,-,,,-,,"Partially Laden","Not in Transit",,273342180,9683738,3.5,,NONE,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"ALFALEASING LLC",,,RUSSIA,"ALFALEASING LLC",,,RUSSIA,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,,,,,7003,,,-
"SCF ANADYR",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-21 11:36:00","1d 12h 43m",PORVOO,FI,FIPRV,,,,-,,,-,,Laden,"Not in Transit",,636017655,9397547,12.4,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,SOVCOMFLOT,,,RUSSIA,SOVCOMFLOT,,,RUSSIA,,,,,"SCF MANAGEMENT SERVICES DUBAI LTD",,,"UNITED ARAB EMIRATES","ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",50973,,,-
SEASPRAT,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-21 11:17:00","1d 11h 16m",SWINOUJSCIE,PL,PLSWI,,,,-,,,-,,Laden,"Not in Transit",,218057000,9380477,10.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYMAX/MR,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,,,,,"GERMAN TANKER SHIPPING GMBH & CO KG",info@germantanker.de,,GERMANY,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"LINDENAU SHIPYARD",info@lindenau-shipyard.de,KIEL,GERMANY,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"MAN DIESEL  TURBO",,,GERMANY,40597,,,-
ASTANA,DEPARTURE,"Offshore Terminal","YURI KORCHAGIN",RU,,"2022-02-21 11:07:00","16h 17m","SANGACHAL ANCH",AZ,,,,,-,,,-,,Laden,"Not in Transit",,436000393,9323091,6.5,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,"KAZMORTRANSFLOT KMTF",info@kmtf.kz,,KAZAKHSTAN,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"VYBORG SHIPYARD",mail@vyborgshipyard.ru,VYBORG,RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,BMZ,,BRYANSK,RUSSIA,12368,,,-
JEYHUN,DEPARTURE,Port,MAKHACHKALA,RU,RUMCX,"2022-02-21 09:50:00","1d 24m","TURKMENBASHI ANCH",TM,,,,,-,,,-,,"Partially Laden","Not in Transit",,434114600,9592202,3.8,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"TURKMEN MARINE MERCHANT FLEET",,,TURKMENISTAN,"TURKMEN MARINE MERCHANT FLEET",,,TURKMENISTAN,,,,,,,,,,,,,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WARTSILA FINLAND",,HELSINKI,FINLAND,7103,,,-
"STI HAMMERSMITH",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-21 09:43:00","1d 43m","SILLAMAE ANCH",EE,,,,,-,,,-,,Laden,"Not in Transit",,538005410,9706463,11.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,"LEASEBACK UNAMMED",,,U.K.,"SCORPIO SHIP MANAGEMENT SAM",,,MONACO,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
"METIN KA",DEPARTURE,Port,TUAPSE,RU,RUTUA,"2022-02-21 09:14:00","1d 6h 42m","SAMSUN ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,271001000,9445382,6.9,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"TRANS KA TANKER MANAGEMENT CO",,,TURKEY,"TRANS KA TANKER MANAGEMENT CO",,,TURKEY,,,,,,,,,"STANDARD P & I CLUB",,LONDON,U.K.,"SAHIN CELIK SHIPYARD",info@sahincelik.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"CATERPILLAR MAK",,KIEL,GERMANY,6308,,,-
"SVYATOY PAVEL",DEPARTURE,Port,SLAVYANKA,RU,RUSKA,"2022-02-21 06:37:00","2d 5h 40m",ULSAN,KR,KRUSN,,,,-,,,-,,Laden,"Not in Transit",,273357270,9035826,8.0,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"MORSKOY STANDART CO LTD ",,,RUSSIA,"MORSKOY STANDART CO LTD ",,,RUSSIA,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"NORDIC YARDS WISMAR",germany@wadanyards.com,WISMAR,GERMANY,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN ENERGY SOLUTIONS",,AUGSBURG,GERMANY,10926,,,-
"CB ADRIATIC",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-21 03:37:00","1d 10h 32m","BORDEAUX ANCH",FR,,,,,-,,,-,,Laden,"Not in Transit",,255806262,9851696,10.3,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"BUTTNER CARL GMBH & CO KG",,,GERMANY,,,,,"BUTTNER CARL GMBH & CO KG",,,GERMANY,,,,,"JIANGSU HANTONG SHIP HEAVY INDUSTRY",,TONGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,37836,,,-
"HAFNIA BERING",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-21 02:38:00","1d 18h 49m","SKAGEN ANCH",DK,,,,,-,,,-,,Laden,"Not in Transit",,566255000,9725603,10.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"HAFNIA TANKERS MEMBER OF BW GROUP",,,DENMARK,,,,,"THOME SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,39067,,,-
"HOPE A",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-21 01:22:00","1d 15h 4m",CANAKKALE,TR,TRCKZ,,,,-,,,-,,Laden,"Not in Transit",,215705000,9282821,10.0,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"OIL REFINERIES LTD",,,ISRAEL,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,,,,,"ANCORA INVESTMENT TRUST INC",ancora@ancora.gr,,GREECE,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"SHINASB YARD",sas@isis.co.kr,TONGYOUNG,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"HSD ENGINE",service.engine@hsdengine.com,,"SOUTH KOREA",40095,,,-
"HAFNIA MALACCA",DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-02-21 00:11:00","1d 10h 44m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,566577000,9725627,10.7,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"HAFNIA HANDY POOL",,,DENMARK,"HAFNIA TANKERS MEMBER OF BW GROUP",,,DENMARK,,,,,"THOME SHIP MANAGEMENT PTE LTD",,SINGAPORE,SINGAPORE,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,39067,,,-
DONALD,DEPARTURE,Port,"ST PETERSBURG",RU,RULED,"2022-02-20 23:31:00","1d 8h 46m","ST PETERSBURG ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,538008322,9353125,10.4,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,TRAFIGURA,,,NETHERLANDS,"TUFTON OCEANIC LTD",,,U.K.,"TUFTON OCEANIC LTD",,,U.K.,"CLAUSPETER OFFEN TANKSCHIFFREEDEREI GMBH & CO",,,GERMANY,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,"BW DIESEL",,COPENHAGEN,DENMARK,37296,1819,,-
"ATLANTIC GOLD",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-20 23:22:00","22h 27m","PORT SAID ANCH",EG,,,,,-,,,-,,Laden,"Not in Transit",,636020423,9889136,13.5,,NONE,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"SCORPIO LR2 POOL SLR2P",,,MONACO,"MIZUHO SANGYO CO",marine@mizuhosangyo.co.jp,,JAPAN,,,,,"EASTERN PACIFIC SHIPPING PTE LTD",,SINGAPORE,SINGAPORE,,,,,"NEW TIMES SHIPBUILDING",business@ntship.com.cn,JINGJIANG,CHINA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,,,,,109997,,,-
"ICE POINT",DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-20 21:51:00","1d 12h 8m","ICDAS ANCH",TR,,,,,-,,,-,,Laden,"Not in Transit",,247226900,9379337,10.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"PREMUDA SOCIETA DI NAVIGAZIONE PER AZIONI",technical.dptge@premuda.net,,ITALY,"PREMUDA SOCIETA DI NAVIGAZIONE PER AZIONI",technical.dptge@premuda.net,,ITALY,,,,,"PB TANKERS",info@pbtankers.com,,ITALY,"UK P & I CLUB",,LONDON,U.K.,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","REGISTRO ITALIANO NAVALE",info@rina.org,GENOVA,ITALY,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",50922,,,-
"KRITI VERANO",DEPARTURE,Port,KOZMINO,RU,RUKOZ,"2022-02-20 21:37:00","1d 6h 55m","BUSAN ANCH",KR,,,,,-,,,-,,Laden,"Not in Transit",,241367000,9346861,14.2,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,,,,,"AVIN INTERNATIONAL SA",avin@avin.gr,,GREECE,"NORTH OF ENGLAND P & I ASSOCIATION",,"NEWCASTLE UPON TYNE",U.K.,"MITSUI ICHIHARA ENGINEERING & SHIPBUILDING",prdept@mes.co.jp,ICHIHARA,JAPAN,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,MITSUI,,,JAPAN,110295,,,-
"TORM LOTTE",DEPARTURE,Port,VYSOTSK,RU,RUVYS,"2022-02-20 19:34:00","1d 17h 57m","DUNKIRK EAST",FR,FRDKK,,,,-,,,-,,Laden,"Not in Transit",,220635000,9392468,12.8,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,,,,,"TORM DAMPSKIBSSELSKABET AS",,,DENMARK,"BRITANNIA STEAMSHIP INSURANCE ASSOCIATION LD",info@britanniapandi.com,LONDON,U.K.,"GUANGZHOU INTERNATIONAL SHIPYARD",gsi@chinagsi.com,GUANGZHOU,CHINA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,"WARTSILA FINLAND",,HELSINKI,FINLAND,49999,,,-
"ATLANTICA BELL",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-20 19:28:00","17h 8m",VENTSPILS,LV,LVVNT,,,,-,,,-,,"Partially Laden","Not in Transit",,538009840,9318034,10.1,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYMAX/MR,"NORIENT PRODUCT POOL APS",all@norientpool.com,,DENMARK,"ATLANTICA SHIPPING AS",atlantica@atlanticashipping.no,,NORWAY,,,,,"ATLANTICA SHIPPING AS",atlantica@atlanticashipping.no,,NORWAY,"ASSURANCEFORENINGEN GARD NORWAY",companymail@gard.no,ARENDAL,NORWAY,"STX OFFSHORE & SHIPBUILDING JINHAE SHIPYARD",sales@onestx.com,JINHAE,"SOUTH KOREA","AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"STX HEAVY INDUSTRIES",,CHANGWON,"SOUTH KOREA",50921,,,-
KYRAKATINGO,DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-20 19:10:00","1d 12h 29m",BROFJORDEN,SE,SEBRO,,,,-,,,-,,Laden,"Not in Transit",,249997000,9779965,14.4,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EQUINOR ASA",,,NORWAY,"N S LEMOS & CO",,,GREECE,,,,,"N S LEMOS & CO",,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"DAEHAN SHIPBUILDING",marketing@daehanship.com,HWAWONMYUN,"SOUTH KOREA","LLOYDS REGISTER OF SHIPPING",Lloydsreg@lr.org,LONDON,U.K.,,,,,113563,,,-
"OSLO TS",DEPARTURE,Port,UST-LUGA,RU,RUULU,"2022-02-20 15:41:00","1d 14h 4m","ROTTERDAM ANCH",NL,,,,,-,,,-,,Laden,"Not in Transit",,248006000,9737383,14.5,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EQUINOR ASA",,,NORWAY,"TSAKOS ENERGY NAVIGATION LTD TEN",ten@tenn.gr,ATHENS,GREECE,,,,,"TSAKOS COLUMBIA SHIPMANAGEMENT",shipmgrs@tcsm.gr,,GREECE,,,,,"DAEWOO MANGALIA HEAVY INDUSTRIES",dmhi@dmhi.ct.ro,MANGALIA,ROMANIA,"DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,,,,,112949,,,-
STEMNITSA,DEPARTURE,Port,NOVOROSSIYSK,RU,RUNVS,"2022-02-20 14:01:00","15h 53m","NOVOROSSIYSK ANCH",RU,,,,,-,,,-,,"Partially Laden","Not in Transit",,249007000,9693070,11.9,,LOAD,,,,,,Tanker,"Crude Oil Tanker","WET BULK",AFRAMAX/LR2,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,,,,,"EASTERN MEDITERRANEAN MARITIME LTD",email@eastmed.gr,,GREECE,"UK P & I CLUB",,LONDON,U.K.,"DAEWOO MANGALIA HEAVY INDUSTRIES",dmhi@dmhi.ct.ro,MANGALIA,ROMANIA,"AMERICAN BUREAU OF SHIPPING",abs-worldhq@eagle.org,"HOUSTON TX",U.S.A.,"DOOSAN ENGINE",,SEOUL,"SOUTH KOREA",109999,,,-
"AVRORA ALTAIR",DEPARTURE,Port,AZOV,RU,RUAZO,"2022-02-20 13:57:00",48m,ROSTOV-ON-DON,RU,RUROV,,,,-,,,-,,Laden,"In Transit",,273444390,9300348,3.7,,LOAD,,,,,,Tanker,"Oil Products Tanker","WET BULK",HANDYSIZE,"NAVIGATOR LCC",,,RUSSIA,"ARMATOR CO LTD",,,RUSSIA,,,,,,,,,"THE SHIP OWNERS MUTUAL P & I ASSOCIATION",info@shipownersclub.com,LONDON,U.K.,"KRASNOYE SORMOVO SHIPYARD",krsormovo@mnpglobal.com,"NIZHNIY NOVGOROD",RUSSIA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"MAN DIESEL  TURBO",,,GERMANY,5600,,,-
PENELOPE,DEPARTURE,Port,TEMRYUK,RU,RUTMR,"2022-02-20 13:37:00","8d 14h 21m","TEMRYUK ANCH",RU,,,,,-,,,-,,Laden,"Not in Transit",,273356510,9540364,4.5,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"PIETRO BARBARO GROUP",,,ITALY,"PIETRO BARBARO GROUP",,,ITALY,,,,,,,,,"UK P & I CLUB",,LONDON,U.K.,"HAICHUAN SHIPYARD",,YANGZHOU,CHINA,"RUSSIAN MARITIME REGISTER OF SHIPPING",pobox@rs-class.org,ST.PETERSBURG,RUSSIA,"WEIFANG DIESEL",,,CHINA,7476,,,-
"KEY MARMARA",DEPARTURE,Port,BALTIYSK,RU,RUBLT,"2022-02-20 13:28:00",20m,AARHUS,DK,DKAAR,,,,-,,,-,,Laden,"In Transit",,248891000,9268239,6.6,,NONE,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"SAHIN CELIK SHIPYARD",info@sahincelik.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"MAK MASCHINENBAU",,,GERMANY,5825,,,-
"STI FULHAM",DEPARTURE,Port,PRIMORSK,RU,RUPRI,"2022-02-20 12:31:00","1d 10h 6m","HARWICH ANCH",GB,,,,,-,,,-,,Laden,"Not in Transit",,538005400,9688374,11.2,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SCORPIO TANKERS INC",,,MONACO,"SCORPIO TANKERS INC",,,MONACO,,,,,"CLAUSPETER OFFEN TANKSCHIFFREEDEREI GMBH & CO",,,GERMANY,"STEAMSHIP MUTUAL P & I",duty.team@simsl.com,HAMILTON,BERMUDA,"HYUNDAI MIPO DOCKYARD",sales@hmd.co.kr,ULSAN,"SOUTH KOREA","DET NORSKE VERITAS GERMANISCHER LLOYD",iacs@dnvgl.com,OSLO,NORWAY,HYUNDAI,,,"SOUTH KOREA",38734,,,-
"KEY MARMARA",DEPARTURE,Port,SVETLY,RU,RUSTY,"2022-02-20 12:15:00","1d 22h 46m",ODENSE,DK,DKODE,,,,-,,,-,,Laden,"Not in Transit",,248891000,9268239,6.6,,LOAD,,,,,,Tanker,"Oil/Chemical Tanker","WET BULK",HANDYSIZE,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,"SEA TANK CHARTERING AS",chartering@seatank.no,,NORWAY,,,,,,,,,"ASSURANCEFORENINGEN SKULD NORWAY",osl@skuld.com,OSLO,NORWAY,"SAHIN CELIK SHIPYARD",info@sahincelik.com.tr,ISTANBUL,TURKEY,"BUREAU VERITAS",veristarinfo@bureauveritas.com,PARIS,FRANCE,"MAK MASCHINENBAU",,,GERMANY,5825,,,-
